"result_date","affil_category","test_type","test_result","test_count","test_source"
2021-09-08,Employee,Antigen,Negative,2,Campus Health
2021-09-08,Employee,Antigen,Positive,0,Campus Health
2021-09-08,Employee,PCR,Negative,7,Campus Health
2021-09-08,Employee,PCR,Positive,0,Campus Health
2021-09-08,Employee,Antigen,Negative,5,Test All Test Smart
2021-09-08,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-08,Employee,PCR,Negative,416,Test All Test Smart
2021-09-08,Employee,PCR,Positive,1,Test All Test Smart
2021-09-08,Off-Campus Student,Antigen,Negative,31,Campus Health
2021-09-08,Off-Campus Student,Antigen,Positive,1,Campus Health
2021-09-08,Off-Campus Student,PCR,Negative,29,Campus Health
2021-09-08,Off-Campus Student,PCR,Positive,6,Campus Health
2021-09-08,Off-Campus Student,Antigen,Negative,6,Test All Test Smart
2021-09-08,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-08,Off-Campus Student,PCR,Negative,529,Test All Test Smart
2021-09-08,Off-Campus Student,PCR,Positive,10,Test All Test Smart
2021-09-08,On-Campus Student,Antigen,Negative,13,Campus Health
2021-09-08,On-Campus Student,Antigen,Positive,1,Campus Health
2021-09-08,On-Campus Student,PCR,Negative,9,Campus Health
2021-09-08,On-Campus Student,PCR,Positive,4,Campus Health
2021-09-08,On-Campus Student,Antigen,Negative,244,Test All Test Smart
2021-09-08,On-Campus Student,Antigen,Positive,5,Test All Test Smart
2021-09-08,On-Campus Student,PCR,Negative,123,Test All Test Smart
2021-09-08,On-Campus Student,PCR,Positive,2,Test All Test Smart
2021-09-09,Employee,Antigen,Negative,2,Campus Health
2021-09-09,Employee,Antigen,Positive,0,Campus Health
2021-09-09,Employee,PCR,Negative,2,Campus Health
2021-09-09,Employee,PCR,Positive,0,Campus Health
2021-09-09,Employee,Antigen,Negative,4,Test All Test Smart
2021-09-09,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-09,Employee,PCR,Negative,289,Test All Test Smart
2021-09-09,Employee,PCR,Positive,3,Test All Test Smart
2021-09-09,Off-Campus Student,Antigen,Negative,24,Campus Health
2021-09-09,Off-Campus Student,Antigen,Positive,5,Campus Health
2021-09-09,Off-Campus Student,PCR,Negative,30,Campus Health
2021-09-09,Off-Campus Student,PCR,Positive,0,Campus Health
2021-09-09,Off-Campus Student,PCR,Negative,477,Test All Test Smart
2021-09-09,Off-Campus Student,PCR,Positive,15,Test All Test Smart
2021-09-09,On-Campus Student,Antigen,Negative,9,Campus Health
2021-09-09,On-Campus Student,Antigen,Positive,0,Campus Health
2021-09-09,On-Campus Student,PCR,Negative,13,Campus Health
2021-09-09,On-Campus Student,PCR,Positive,1,Campus Health
2021-09-09,On-Campus Student,Antigen,Negative,344,Test All Test Smart
2021-09-09,On-Campus Student,Antigen,Positive,2,Test All Test Smart
2021-09-09,On-Campus Student,PCR,Negative,40,Test All Test Smart
2021-09-09,On-Campus Student,PCR,Positive,1,Test All Test Smart
2021-09-10,Employee,Antigen,Negative,3,Campus Health
2021-09-10,Employee,Antigen,Positive,0,Campus Health
2021-09-10,Employee,PCR,Negative,2,Campus Health
2021-09-10,Employee,PCR,Positive,0,Campus Health
2021-09-10,Employee,Antigen,Negative,5,Test All Test Smart
2021-09-10,Employee,Antigen,Positive,1,Test All Test Smart
2021-09-10,Employee,PCR,Negative,300,Test All Test Smart
2021-09-10,Employee,PCR,Positive,4,Test All Test Smart
2021-09-10,Off-Campus Student,Antigen,Negative,21,Campus Health
2021-09-10,Off-Campus Student,Antigen,Positive,3,Campus Health
2021-09-10,Off-Campus Student,PCR,Negative,22,Campus Health
2021-09-10,Off-Campus Student,PCR,Positive,5,Campus Health
2021-09-10,Off-Campus Student,Antigen,Negative,5,Test All Test Smart
2021-09-10,Off-Campus Student,Antigen,Positive,2,Test All Test Smart
2021-09-10,Off-Campus Student,PCR,Negative,469,Test All Test Smart
2021-09-10,Off-Campus Student,PCR,Positive,10,Test All Test Smart
2021-09-10,On-Campus Student,Antigen,Negative,8,Campus Health
2021-09-10,On-Campus Student,Antigen,Positive,0,Campus Health
2021-09-10,On-Campus Student,PCR,Negative,8,Campus Health
2021-09-10,On-Campus Student,PCR,Positive,1,Campus Health
2021-09-10,On-Campus Student,Antigen,Negative,930,Test All Test Smart
2021-09-10,On-Campus Student,Antigen,Positive,6,Test All Test Smart
2021-09-10,On-Campus Student,PCR,Negative,103,Test All Test Smart
2021-09-10,On-Campus Student,PCR,Positive,1,Test All Test Smart
2021-09-13,Employee,Antigen,Negative,5,Campus Health
2021-09-13,Employee,Antigen,Positive,1,Campus Health
2021-09-13,Employee,PCR,Negative,3,Campus Health
2021-09-13,Employee,PCR,Positive,0,Campus Health
2021-09-13,Employee,Antigen,Negative,11,Test All Test Smart
2021-09-13,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-13,Employee,PCR,Negative,205,Test All Test Smart
2021-09-13,Employee,PCR,Positive,0,Test All Test Smart
2021-09-13,Off-Campus Student,Antigen,Negative,34,Campus Health
2021-09-13,Off-Campus Student,Antigen,Positive,1,Campus Health
2021-09-13,Off-Campus Student,PCR,Negative,18,Campus Health
2021-09-13,Off-Campus Student,PCR,Positive,2,Campus Health
2021-09-13,Off-Campus Student,Antigen,Negative,6,Test All Test Smart
2021-09-13,Off-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-09-13,Off-Campus Student,PCR,Negative,382,Test All Test Smart
2021-09-13,Off-Campus Student,PCR,Positive,7,Test All Test Smart
2021-09-13,On-Campus Student,Antigen,Negative,24,Campus Health
2021-09-13,On-Campus Student,Antigen,Positive,1,Campus Health
2021-09-13,On-Campus Student,PCR,Negative,7,Campus Health
2021-09-13,On-Campus Student,PCR,Positive,1,Campus Health
2021-09-13,On-Campus Student,Antigen,Negative,248,Test All Test Smart
2021-09-13,On-Campus Student,Antigen,Positive,2,Test All Test Smart
2021-09-13,On-Campus Student,PCR,Negative,43,Test All Test Smart
2021-09-13,On-Campus Student,PCR,Positive,1,Test All Test Smart
2021-09-14,Employee,Antigen,Negative,4,Campus Health
2021-09-14,Employee,Antigen,Positive,0,Campus Health
2021-09-14,Employee,PCR,Negative,4,Campus Health
2021-09-14,Employee,PCR,Positive,1,Campus Health
2021-09-14,Employee,Antigen,Negative,6,Test All Test Smart
2021-09-14,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-14,Employee,PCR,Negative,253,Test All Test Smart
2021-09-14,Employee,PCR,Positive,2,Test All Test Smart
2021-09-14,Off-Campus Student,Antigen,Negative,26,Campus Health
2021-09-14,Off-Campus Student,Antigen,Positive,0,Campus Health
2021-09-14,Off-Campus Student,PCR,Negative,30,Campus Health
2021-09-14,Off-Campus Student,PCR,Positive,2,Campus Health
2021-09-14,Off-Campus Student,Antigen,Negative,10,Test All Test Smart
2021-09-14,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-14,Off-Campus Student,PCR,Negative,422,Test All Test Smart
2021-09-14,Off-Campus Student,PCR,Positive,20,Test All Test Smart
2021-09-14,On-Campus Student,Antigen,Negative,22,Campus Health
2021-09-14,On-Campus Student,Antigen,Positive,0,Campus Health
2021-09-14,On-Campus Student,PCR,Negative,18,Campus Health
2021-09-14,On-Campus Student,PCR,Positive,1,Campus Health
2021-09-14,On-Campus Student,Antigen,Negative,511,Test All Test Smart
2021-09-14,On-Campus Student,Antigen,Positive,6,Test All Test Smart
2021-09-14,On-Campus Student,PCR,Negative,115,Test All Test Smart
2021-09-14,On-Campus Student,PCR,Positive,1,Test All Test Smart
2021-09-15,Employee,Antigen,Negative,1,Campus Health
2021-09-15,Employee,Antigen,Positive,0,Campus Health
2021-09-15,Employee,PCR,Negative,3,Campus Health
2021-09-15,Employee,PCR,Positive,0,Campus Health
2021-09-15,Employee,Antigen,Negative,3,Test All Test Smart
2021-09-15,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-15,Employee,PCR,Negative,230,Test All Test Smart
2021-09-15,Employee,PCR,Positive,0,Test All Test Smart
2021-09-15,Off-Campus Student,Antigen,Negative,35,Campus Health
2021-09-15,Off-Campus Student,Antigen,Positive,2,Campus Health
2021-09-15,Off-Campus Student,PCR,Negative,24,Campus Health
2021-09-15,Off-Campus Student,PCR,Positive,0,Campus Health
2021-09-15,Off-Campus Student,Antigen,Negative,6,Test All Test Smart
2021-09-15,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-15,Off-Campus Student,PCR,Negative,396,Test All Test Smart
2021-09-15,Off-Campus Student,PCR,Positive,16,Test All Test Smart
2021-09-15,On-Campus Student,Antigen,Negative,9,Campus Health
2021-09-15,On-Campus Student,Antigen,Positive,1,Campus Health
2021-09-15,On-Campus Student,PCR,Negative,19,Campus Health
2021-09-15,On-Campus Student,PCR,Positive,0,Campus Health
2021-09-15,On-Campus Student,Antigen,Negative,379,Test All Test Smart
2021-09-15,On-Campus Student,Antigen,Positive,6,Test All Test Smart
2021-09-15,On-Campus Student,PCR,Negative,15,Test All Test Smart
2021-09-15,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-09-16,Employee,Antigen,Negative,3,Campus Health
2021-09-16,Employee,Antigen,Positive,0,Campus Health
2021-09-16,Employee,PCR,Negative,1,Campus Health
2021-09-16,Employee,PCR,Positive,0,Campus Health
2021-09-16,Employee,Antigen,Negative,2,Test All Test Smart
2021-09-16,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-16,Employee,PCR,Negative,300,Test All Test Smart
2021-09-16,Employee,PCR,Positive,3,Test All Test Smart
2021-09-16,Off-Campus Student,Antigen,Negative,18,Campus Health
2021-09-16,Off-Campus Student,Antigen,Positive,2,Campus Health
2021-09-16,Off-Campus Student,PCR,Negative,30,Campus Health
2021-09-16,Off-Campus Student,PCR,Positive,2,Campus Health
2021-09-16,Off-Campus Student,Antigen,Negative,5,Test All Test Smart
2021-09-16,Off-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-09-16,Off-Campus Student,PCR,Negative,464,Test All Test Smart
2021-09-16,Off-Campus Student,PCR,Positive,16,Test All Test Smart
2021-09-16,On-Campus Student,Antigen,Negative,12,Campus Health
2021-09-16,On-Campus Student,Antigen,Positive,3,Campus Health
2021-09-16,On-Campus Student,PCR,Negative,7,Campus Health
2021-09-16,On-Campus Student,PCR,Positive,1,Campus Health
2021-09-16,On-Campus Student,Antigen,Negative,382,Test All Test Smart
2021-09-16,On-Campus Student,Antigen,Positive,4,Test All Test Smart
2021-09-16,On-Campus Student,PCR,Negative,50,Test All Test Smart
2021-09-16,On-Campus Student,PCR,Positive,2,Test All Test Smart
2021-09-17,Employee,Antigen,Negative,1,Campus Health
2021-09-17,Employee,Antigen,Positive,0,Campus Health
2021-09-17,Employee,PCR,Negative,3,Campus Health
2021-09-17,Employee,PCR,Positive,0,Campus Health
2021-09-17,Employee,Antigen,Negative,3,Test All Test Smart
2021-09-17,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-17,Employee,PCR,Negative,286,Test All Test Smart
2021-09-17,Employee,PCR,Positive,1,Test All Test Smart
2021-09-17,Off-Campus Student,Antigen,Negative,22,Campus Health
2021-09-17,Off-Campus Student,Antigen,Positive,1,Campus Health
2021-09-17,Off-Campus Student,PCR,Negative,9,Campus Health
2021-09-17,Off-Campus Student,PCR,Positive,2,Campus Health
2021-09-17,Off-Campus Student,Antigen,Negative,7,Test All Test Smart
2021-09-17,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-17,Off-Campus Student,PCR,Negative,490,Test All Test Smart
2021-09-17,Off-Campus Student,PCR,Positive,9,Test All Test Smart
2021-09-17,On-Campus Student,Antigen,Negative,12,Campus Health
2021-09-17,On-Campus Student,Antigen,Positive,0,Campus Health
2021-09-17,On-Campus Student,PCR,Negative,10,Campus Health
2021-09-17,On-Campus Student,PCR,Positive,4,Campus Health
2021-09-17,On-Campus Student,Antigen,Negative,429,Test All Test Smart
2021-09-17,On-Campus Student,Antigen,Positive,6,Test All Test Smart
2021-09-17,On-Campus Student,PCR,Negative,40,Test All Test Smart
2021-09-17,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-09-20,Employee,Antigen,Negative,5,Campus Health
2021-09-20,Employee,Antigen,Positive,0,Campus Health
2021-09-20,Employee,PCR,Negative,1,Campus Health
2021-09-20,Employee,PCR,Positive,0,Campus Health
2021-09-20,Employee,Antigen,Negative,12,Test All Test Smart
2021-09-20,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-20,Employee,PCR,Negative,171,Test All Test Smart
2021-09-20,Employee,PCR,Positive,2,Test All Test Smart
2021-09-20,Off-Campus Student,Antigen,Negative,31,Campus Health
2021-09-20,Off-Campus Student,Antigen,Positive,6,Campus Health
2021-09-20,Off-Campus Student,PCR,Negative,15,Campus Health
2021-09-20,Off-Campus Student,PCR,Positive,2,Campus Health
2021-09-20,Off-Campus Student,Antigen,Negative,6,Test All Test Smart
2021-09-20,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-20,Off-Campus Student,PCR,Negative,321,Test All Test Smart
2021-09-20,Off-Campus Student,PCR,Positive,11,Test All Test Smart
2021-09-20,On-Campus Student,Antigen,Negative,22,Campus Health
2021-09-20,On-Campus Student,Antigen,Positive,2,Campus Health
2021-09-20,On-Campus Student,PCR,Negative,9,Campus Health
2021-09-20,On-Campus Student,PCR,Positive,0,Campus Health
2021-09-20,On-Campus Student,Antigen,Negative,279,Test All Test Smart
2021-09-20,On-Campus Student,Antigen,Positive,1,Test All Test Smart
2021-09-20,On-Campus Student,PCR,Negative,92,Test All Test Smart
2021-09-20,On-Campus Student,PCR,Positive,5,Test All Test Smart
2021-09-21,Employee,Antigen,Negative,1,Campus Health
2021-09-21,Employee,Antigen,Positive,0,Campus Health
2021-09-21,Employee,PCR,Negative,3,Campus Health
2021-09-21,Employee,PCR,Positive,0,Campus Health
2021-09-21,Employee,Antigen,Negative,2,Test All Test Smart
2021-09-21,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-21,Employee,PCR,Negative,260,Test All Test Smart
2021-09-21,Employee,PCR,Positive,1,Test All Test Smart
2021-09-21,Off-Campus Student,Antigen,Negative,19,Campus Health
2021-09-21,Off-Campus Student,Antigen,Positive,2,Campus Health
2021-09-21,Off-Campus Student,PCR,Negative,28,Campus Health
2021-09-21,Off-Campus Student,PCR,Positive,5,Campus Health
2021-09-21,Off-Campus Student,Antigen,Negative,5,Test All Test Smart
2021-09-21,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-21,Off-Campus Student,PCR,Negative,426,Test All Test Smart
2021-09-21,Off-Campus Student,PCR,Positive,8,Test All Test Smart
2021-09-21,On-Campus Student,Antigen,Negative,14,Campus Health
2021-09-21,On-Campus Student,Antigen,Positive,1,Campus Health
2021-09-21,On-Campus Student,PCR,Negative,17,Campus Health
2021-09-21,On-Campus Student,PCR,Positive,1,Campus Health
2021-09-21,On-Campus Student,Antigen,Negative,277,Test All Test Smart
2021-09-21,On-Campus Student,Antigen,Positive,4,Test All Test Smart
2021-09-21,On-Campus Student,PCR,Negative,46,Test All Test Smart
2021-09-21,On-Campus Student,PCR,Positive,3,Test All Test Smart
2021-09-22,Employee,PCR,Negative,1,Campus Health
2021-09-22,Employee,PCR,Positive,0,Campus Health
2021-09-22,Employee,Antigen,Negative,3,Test All Test Smart
2021-09-22,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-22,Employee,PCR,Negative,248,Test All Test Smart
2021-09-22,Employee,PCR,Positive,0,Test All Test Smart
2021-09-22,Off-Campus Student,Antigen,Negative,18,Campus Health
2021-09-22,Off-Campus Student,Antigen,Positive,1,Campus Health
2021-09-22,Off-Campus Student,PCR,Negative,14,Campus Health
2021-09-22,Off-Campus Student,PCR,Positive,1,Campus Health
2021-09-22,Off-Campus Student,Antigen,Negative,3,Test All Test Smart
2021-09-22,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-22,Off-Campus Student,PCR,Negative,395,Test All Test Smart
2021-09-22,Off-Campus Student,PCR,Positive,6,Test All Test Smart
2021-09-22,On-Campus Student,Antigen,Negative,11,Campus Health
2021-09-22,On-Campus Student,Antigen,Positive,0,Campus Health
2021-09-22,On-Campus Student,PCR,Negative,13,Campus Health
2021-09-22,On-Campus Student,PCR,Positive,1,Campus Health
2021-09-22,On-Campus Student,Antigen,Negative,253,Test All Test Smart
2021-09-22,On-Campus Student,Antigen,Positive,2,Test All Test Smart
2021-09-22,On-Campus Student,PCR,Negative,19,Test All Test Smart
2021-09-22,On-Campus Student,PCR,Positive,0,Test All Test Smart
2021-09-23,Employee,Antigen,Negative,2,Campus Health
2021-09-23,Employee,Antigen,Positive,0,Campus Health
2021-09-23,Employee,Antigen,Negative,6,Test All Test Smart
2021-09-23,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-23,Employee,PCR,Negative,283,Test All Test Smart
2021-09-23,Employee,PCR,Positive,0,Test All Test Smart
2021-09-23,Off-Campus Student,Antigen,Negative,18,Campus Health
2021-09-23,Off-Campus Student,Antigen,Positive,4,Campus Health
2021-09-23,Off-Campus Student,PCR,Negative,15,Campus Health
2021-09-23,Off-Campus Student,PCR,Positive,0,Campus Health
2021-09-23,Off-Campus Student,PCR,Negative,426,Test All Test Smart
2021-09-23,Off-Campus Student,PCR,Positive,7,Test All Test Smart
2021-09-23,On-Campus Student,Antigen,Negative,10,Campus Health
2021-09-23,On-Campus Student,Antigen,Positive,0,Campus Health
2021-09-23,On-Campus Student,PCR,Negative,6,Campus Health
2021-09-23,On-Campus Student,PCR,Positive,0,Campus Health
2021-09-23,On-Campus Student,Antigen,Negative,214,Test All Test Smart
2021-09-23,On-Campus Student,Antigen,Positive,3,Test All Test Smart
2021-09-23,On-Campus Student,PCR,Negative,28,Test All Test Smart
2021-09-23,On-Campus Student,PCR,Positive,2,Test All Test Smart
2021-09-24,Employee,Antigen,Negative,1,Campus Health
2021-09-24,Employee,Antigen,Positive,0,Campus Health
2021-09-24,Employee,PCR,Negative,1,Campus Health
2021-09-24,Employee,PCR,Positive,0,Campus Health
2021-09-24,Employee,Antigen,Negative,1,Test All Test Smart
2021-09-24,Employee,Antigen,Positive,0,Test All Test Smart
2021-09-24,Employee,PCR,Negative,239,Test All Test Smart
2021-09-24,Employee,PCR,Positive,0,Test All Test Smart
2021-09-24,Off-Campus Student,Antigen,Negative,17,Campus Health
2021-09-24,Off-Campus Student,Antigen,Positive,1,Campus Health
2021-09-24,Off-Campus Student,PCR,Negative,16,Campus Health
2021-09-24,Off-Campus Student,PCR,Positive,3,Campus Health
2021-09-24,Off-Campus Student,Antigen,Negative,4,Test All Test Smart
2021-09-24,Off-Campus Student,Antigen,Positive,0,Test All Test Smart
2021-09-24,Off-Campus Student,PCR,Negative,332,Test All Test Smart
2021-09-24,Off-Campus Student,PCR,Positive,3,Test All Test Smart
2021-09-24,On-Campus Student,Antigen,Negative,10,Campus Health
2021-09-24,On-Campus Student,Antigen,Positive,1,Campus Health
2021-09-24,On-Campus Student,PCR,Negative,8,Campus Health
2021-09-24,On-Campus Student,PCR,Positive,0,Campus Health
2021-09-24,On-Campus Student,Antigen,Negative,290,Test All Test Smart
2021-09-24,On-Campus Student,Antigen,Positive,3,Test All Test Smart
2021-09-24,On-Campus Student,PCR,Negative,34,Test All Test Smart
2021-09-24,On-Campus Student,PCR,Positive,2,Test All Test Smart
2021-09-27,Employee,Antigen,Negative,4,Campus Health
2021-09-27,Employee,Antigen,Positive,0,Campus Health
